115:03,115:06,<i>It is a conundrum for sure.</i>,مسئله بغرنج و پیچیده‌ایه,مسلماً معضلیـه,مسئله بغرنج و پیچیده‌ایه,.قطعا معمای سختیه,صد البته که این یه معضلیه,
115:08,115:12,Would you rather be a gray slab of flesh with a fishhook in your nose?,ترجیح می‌دادی یه تیکه گوشت باشی,ترجیح می‌دادی یه تیکه گوشتِ فاسد باشی که,ترجیح می‌دادی یه تیکه گوشت باشی,ترجیح میدادی که یه کُپه گوشت خاکستری,ترجیح می‌دادی یه قالب کبود گوشتی,کسی رو بزنی که
115:12,115:15,"I will feel good for a second, but bad for longer, so...",اولش حس خوبی می‌ده ولی در دراز مدت بده,،اینطوری یه لحظه حالم خوب میشه …ولی بعدش بد می‌مونه پس,اولش حس خوبی می‌ده ولی در دراز مدت بده,برای مدت کوتاهی حس بهتری می‌گیرم ...ولی بیشتر نه، پس,،یک لحظه احساس خوبی دارم ...ولی مدت مدیدترش احساس بد، پس,صد البته که این یه معضلیه
115:16,115:18,I really had a fishhook in my nose?,واقعا قلاب ماهی‌گیری توی بینیم بود؟,واقعاً یه قلاب توی دماغم بود؟,واقعا قلاب ماهی‌گیری توی بینیم بود؟,واقعا یه قلاب تو دماغم بود؟,راستی راستی یه قلاب ماهی تو دماغم داشتم؟,ترجیح می‌دادی یه قالب کبود گوشتی
115:18,115:19,You did.,آره,آره,آره,.آره,بله,ترجیح می‌دادی یه قالب کبود گوشتی
115:21,115:23,"So, I am your creation...",...پس من هم مثل اون دختره,…پس تو خالق منی,...پس من هم مثل اون دختره,...پس من مخلوق تو هستم,...پس، من آفریده تو هستم,،یک لحظه احساس خوبی دارم ...ولی مدت مدیدترش احساس بد، پس
115:25,115:26,as is the other one.,مخلوقت هستم,همونطور که خالق اون یکی‌ای,مخلوقت هستم,.مثل اون یکی,به مثابه اون یکی,
115:26,115:28,Neither of you are that.,هیچ‌کدوم‌تون مخلوقم نیستین,من خالق شما نیستم,هیچ‌کدوم‌تون مخلوقم نیستین,.هیچکدوم از شما مخلوق من نیستید,هیچ‌کدومتون اینطور نیستین,راستی راستی یه قلاب ماهی تو دماغم داشتم؟
115:28,115:31,She wanders the halls with a hammer and a song...,توی سالن‌ها با یک چکش درحالی که آواز می‌خونه,اون چکش‌به‌دست توی خونه می‌گرده و آواز می‌خونه که,توی سالن‌ها با یک چکش درحالی که آواز می‌خونه,اون با یه چکُش و آهنگ تو سالن‌ها دور خودش می‌چرخه,اون با چکش و آواز سر دادن ،تو دالان‌ها پرسه می‌زنه,بله
115:31,115:32,and that is not my doing.,پرسه می‌زنه و این کار من نیست,این کار من نیست,پرسه می‌زنه و این کار من نیست,.و این نتیجه کار من نیست,و این اثر من نیست,...پس، من آفریده تو هستم
115:33,115:35,And I read your cards and letters home...,و کارت پستال‌ها و نامه‌هایی که برام فرستادی رو خوندم,من کارت‌ها و نامه‌هایی که برای خونه فرستادی رو خوندم و,و کارت پستال‌ها و نامه‌هایی که برام فرستادی رو خوندم,ولی من کارت پستال‌ها و نامه‌هات رو خوندم,و کارت‌ پستال‌ها و نامه‌های به خونه‌ت رو خوندم,به مثابه اون یکی
115:35,115:39,and watched you fearlessly create Bella Baxter with wonder.,و با تعجب و شگفتی دیدم که چطوری شخصیت بلا بکستر رو,دیدم به طور فوق‌العاده‌ای شجاعانه بلا بکستر رو خلق کردی,و با تعجب و شگفتی دیدم که چطوری شخصیت بلا بکستر رو,و با تعجب دیدم که چطور با شجاعت,و دیدم که خودت بی پروا بلا بکستر رو به طرز تحسین‌برانگیزی,هیچ‌کدومتون اینطور نیستین
115:39,115:43,"I am finding being alive fascinating, so I'll forgive you the act...",کم‌کم دارم به این نتیجه می‌رسم که زندگی، یک چیز خارق العاده‌ست,،زنده بودن برام خیلی جالبـه,کم‌کم دارم به این نتیجه می‌رسم که زندگی، یک چیز خارق العاده‌ست,دارم می‌فهمم که زندگی چقدر حیرت‌انگیزه,دارم پِی میبرم که ،زنده بودن شگفت‌انگیزه,اون با چکش و آواز سر دادن ،تو دالان‌ها پرسه می‌زنه
115:43,115:46,but always hate the lies and trapping that followed.,ولی همیشه از دروغ‌ها و دام‌هایی که برام پهن کردی، متنفر می‌مونم,ولی همیشه بابت دروغ‌های بعدش و زندانی کردنم ازت متنفر می‌مونم,ولی همیشه از دروغ‌ها و دام‌هایی که برام پهن کردی، متنفر می‌مونم,ولی تا ابد از دروغ‌ها و فریب‌های بعدش .ازت متنفرم,ولی همیشه از دروغ‌ها و حصارکِشی‌هایی که به دنبالش بودن، بیزارم,و کارت‌ پستال‌ها و نامه‌های به خونه‌ت رو خوندم
115:47,115:48,Understood.,متوجه شدم,متوجه شدم,متوجه شدم,.درک می‌کنم,متوجه شدم,و دیدم که خودت بی پروا بلا بکستر رو به طرز تحسین‌برانگیزی
115:53,115:54,Good to see you.,از دیدنت خوش‌حال شدم,از دیدنت خوشحالم,از دیدنت خوش‌حال شدم,.خوشحالم که باز هم دیدمت,از دیدنت خوشحالم,ولی همیشه از دروغ‌ها و حصارکِشی‌هایی که به دنبالش بودن، بیزارم
115:55,115:56,You too.,من هم همین‌طور,من هم همینطور,من هم همین‌طور,.من هم همینطور,منم همینطور,ولی همیشه از دروغ‌ها و حصارکِشی‌هایی که به دنبالش بودن، بیزارم
115:57,116:00,"Anger, confusion, and brain dissonance aside, I missed you.",سوای از خشم، سردرگمی و ناهانجاری ذهنی,،خشم، سردرگمی و ناهماهنگی ذهنی رو بذاریم کنار,سوای از خشم، سردرگمی و ناهانجاری ذهنی,با وجود خشم، سردرگمی، ناهنجاری مغزی,،خشم، سرگشتگی ،و ناهماهنگی‌های شناختی رو که کنار بذارم,متوجه شدم
116:02,116:04,"I arrived home, and I smelled the formaldehyde...",وقتی رسیدم خونه بوی فرمالدهید به مشامم رسید,وقتی رسیدم خونه و بوی ،فرمالدهید به مشامم خورد,وقتی رسیدم خونه بوی فرمالدهید به مشامم رسید,به محض این که رسیدم خونه، بوی فرمالدهید رو حس کردم,"به خونه که رسیدم، بوی فرمالدئید به مشامم خورد <font face=""Calibri"" color=""#fdffae""><b>(گازی با بوی نامطبوع که ضدعفونی کننده قوی است)</b></font>",از دیدنت خوشحالم
116:04,116:05,and I knew what is next.,و فهمیدم قراره چه اتفاقی بیفته,فهمیدم قدم بعدیم چیه,و فهمیدم قراره چه اتفاقی بیفته,.و فهمیدم که قراره چی بشه,و می‌دونستم بعدش چی می‌شه,منم همینطور
116:08,116:09,I will be a doctor.,من دکتر می‌شم,من دکتر میشم,من دکتر می‌شم,.من یه دکتر میشم,قراره دکتر بشم,،خشم، سرگشتگی ،و ناهماهنگی‌های شناختی رو که کنار بذارم
116:11,116:13,My surgery is yours.,می‌تونی خودم رو عمل کنی,می‌تونی من رو جراحی کنی,می‌تونی خودم رو عمل کنی,.پس جراحی من به عهده تو,اتاق عملم مال توئه,"به خونه که رسیدم، بوی فرمالدئید به مشامم خورد <font face=""Calibri"" color=""#fdffae""><b>(گازی با بوی نامطبوع که ضدعفونی کننده قوی است)</b></font>"
116:15,116:16,My father once told me...,...پدرم یه‌بار بهم گفت,،پدرم یه بار بهم گفت,...پدرم یه‌بار بهم گفت,پدرم یکبار بهم گفت,،پدرم یه زمانی بهم گفت,و می‌دونستم بعدش چی می‌شه
116:17,116:20,always carve with compassion.,همیشه با رحم بِبُر,همیشه با شفقت بُرش بده,همیشه با رحم بِبُر,.همیشه با شوق تیغ بکش,همیشه با دلسوزی برش بزن,قراره دکتر بشم
116:20,116:22,He was a fucking idiot.,کسخلبودها,آدم خیلی احمقی بود,کسخلبودها,.اون یه ابله تمام‌عیار بود,اون یه احمق کیری‌مقام بود,اتاق عملم مال توئه
116:23,116:25,But it's not bad advice.,ولی توصیه‌ی بدی نیست,ولی نصیحت بدی نیست,ولی توصیه‌ی بدی نیست,.ولی این نصیحتش بد نبود,ولی نصیحتش بدک نبود,،پدرم یه زمانی بهم گفت
116:28,116:30,He does not have long.,زیاد وقتی براش نمونده,وقت زیادی براش نمونده,زیاد وقتی براش نمونده,.زمان زیادی براش نمونده,خیلی از عمرش نمونده,همیشه با دلسوزی برش بزن
116:31,116:32,I know.,می‌دونم,می‌دونم,می‌دونم,.می‌دونم,می‌دونم,اون یه احمق کیری‌مقام بود
116:33,116:35,You've not mentioned our betrothal.,اشاره‌ای به نامزدی‌مون نکردی,درباره‌ی نامزدی‌مون چیزی نگفتی,اشاره‌ای به نامزدی‌مون نکردی,.تا حالا حرفی از نامزدی‌مون نزدی,به نامزدی‌ـمون اشاره نکرده بودی,ولی نصیحتش بدک نبود
116:37,116:39,You were much younger.,اون موقع خیلی جوون‌تر بودی,خیلی کم‌سن‌تر بودی,اون موقع خیلی جوون‌تر بودی,.تو خیلی جوون بودی,خیلی کم سن و سال‌تر بودی,خیلی از عمرش نمونده
116:40,116:42,There is no bind.,تعهدی نسبت به من نداری,هیچ تعهدی در کار نیست,تعهدی نسبت به من نداری,.پیوند رسمی‌ای هم نبود,شیرینی که خورده نشده,می‌دونم
